date,crop,plant_id,treatment,nitrogen_mg_kg,phosphorus_mg_kg,potassium_mg_kg,soil_ph,soil_moisture_pct,soil_temperature_c,soil_ec_us_cm,solar_radiation_w_m2,air_temperature_c,relative_humidity_pct,flower_count,fruit_count,harvested_fruit_count,total_harvest_weight_source_unit,quality_flag
2024-03-22,Tomato,108,T9_N0P2K2,63.0,89.0,179.0,6.39,16.9,23.2,895.0,76.8,28.1,47.7,13.0,37.0,5.0,251.0,ok
2024-03-22,Tomato,110,T25_N2P2K0,45.0,63.0,126.0,6.52,17.4,23.2,632.0,62.1,27.7,49.4,21.0,42.0,15.0,787.0,ok
2024-03-22,Tomato,111,T15_N1P1K2,61.0,86.0,172.0,6.41,15.5,22.8,867.0,72.8,27.3,52.6,20.0,53.0,13.0,767.0,ok
2024-03-22,Tomato,114,T23_N2P1K1,62.0,88.0,176.0,6.36,16.6,23.2,881.0,37.3,27.0,46.6,21.0,47.0,12.0,674.0,ok
2024-03-22,Tomato,115,T19_N2P0K0,57.0,80.0,161.0,6.29,20.0,23.2,805.0,73.5,26.9,47.5,8.0,42.0,4.0,203.0,ok
2024-03-22,Tomato,118,T27_N2P2K2,45.0,63.0,127.0,6.53,19.8,23.2,639.0,61.5,26.8,46.3,18.0,38.0,12.0,606.0,ok
2024-03-22,Tomato,127,T20_N2P0K1,58.0,82.0,164.0,6.33,17.9,24.8,827.0,69.5,27.9,42.9,13.0,42.0,4.0,203.0,ok
2024-03-22,Tomato,132,T21_N2P0K2,55.0,78.0,156.0,6.42,18.3,26.0,781.0,69.4,27.1,43.5,32.0,45.0,9.0,352.0,ok
2024-04-01,Tomato,3,T21_N2P0K2,34.0,47.0,95.0,6.07,15.8,25.7,479.0,49.4,25.2,53.1,12.0,22.0,4.0,248.0,ok
2024-04-01,Tomato,4,T10_N1P0K0,44.0,62.0,125.0,6.38,13.3,23.7,626.0,48.7,25.6,55.5,10.0,20.0,10.0,305.0,ok
2024-04-01,Tomato,10,T19_N2P0K0,28.0,40.0,80.0,6.29,13.1,24.1,401.0,54.0,26.3,49.9,10.0,26.0,15.0,317.0,ok
2024-04-01,Tomato,11,T6_N0P1K2,33.0,47.0,94.0,6.76,9.1,24.1,472.0,52.9,26.8,60.0,9.0,20.0,9.0,620.0,ok
2024-04-01,Tomato,20,T5_N0P1K1,34.0,47.0,95.0,6.52,20.1,24.9,478.0,51.3,27.6,52.8,14.0,35.0,6.0,634.0,ok
2024-04-01,Tomato,33,T14_N1P1K1,39.0,54.0,109.0,6.32,16.5,24.5,500.0,42.3,29.1,48.8,12.0,22.0,9.0,471.0,ok
2024-04-01,Tomato,39,T25_N2P2K0,39.0,55.0,111.0,6.39,14.9,24.9,554.0,55.2,28.7,50.1,12.0,22.0,6.0,117.0,ok
2024-04-01,Tomato,42,T3_N0P0K2,42.0,58.0,118.0,6.46,14.9,25.7,588.0,40.0,28.2,47.5,5.0,18.0,3.0,304.0,ok
2024-04-01,Tomato,51,T4_N0P1K0,29.0,39.0,84.0,6.41,12.8,27.5,396.0,61.6,29.3,48.6,14.0,26.0,2.0,108.0,ok
2024-04-01,Tomato,59,T9_N0P2K2,45.0,60.0,122.0,6.44,15.5,27.1,617.0,21.8,29.4,46.6,13.0,16.0,0.0,0.0,ok
2024-04-01,Tomato,61,T2_N0P0K1,64.0,61.0,124.0,6.22,11.3,26.3,624.0,14.3,29.3,45.4,16.0,30.0,3.0,153.0,ok
2024-04-01,Tomato,64,T11_N1P0K1,61.0,86.0,172.0,6.35,16.5,24.7,861.0,23.1,28.5,47.6,10.0,25.0,8.0,919.0,ok
2024-04-01,Tomato,66,T8_N0P2K1,35.0,53.0,101.0,6.27,21.2,25.5,499.0,24.2,28.6,48.6,8.0,24.0,13.0,1001.0,ok
2024-04-01,Tomato,72,T17_N1P2K1,38.0,52.0,105.0,6.32,9.6,25.5,523.0,23.3,28.7,49.7,10.0,16.0,4.0,195.0,ok
2024-04-01,Tomato,73,T22_N2P1K0,40.0,60.0,119.0,6.36,18.0,25.1,565.0,23.5,28.8,53.3,10.0,22.0,9.0,313.0,ok
2024-04-01,Tomato,81,T12_N1P0K2,43.0,60.0,117.0,6.42,8.2,25.5,572.0,28.3,28.8,51.0,12.0,19.0,1.0,42.0,ok
2024-04-01,Tomato,82,T7_N0P2K0,21.0,29.0,67.0,6.55,16.9,25.5,303.0,21.3,28.8,47.1,10.0,11.0,2.0,210.0,ok
2024-04-01,Tomato,83,T13_N1P1K0,41.0,61.0,176.0,6.23,14.7,26.3,626.0,19.8,28.9,46.6,12.0,10.0,0.0,0.0,ok
2024-04-01,Tomato,89,T27_N2P2K2,45.0,85.0,181.0,6.44,17.6,24.7,916.0,24.2,28.1,45.4,11.0,28.0,6.0,158.0,ok
2024-04-01,Tomato,98,T23_N2P1K1,62.0,91.0,127.0,6.43,16.5,24.3,637.0,49.9,27.4,48.9,10.0,15.0,4.0,230.0,ok
2024-04-01,Tomato,100,T1_N0P0K0,41.0,49.0,105.0,6.44,16.0,24.3,547.0,23.5,27.1,53.2,12.0,19.0,0.0,0.0,ok
2024-04-01,Tomato,120,T18_N1P2K2,59.0,84.0,161.0,6.4,14.4,23.9,806.0,31.2,27.0,48.5,12.0,22.0,7.0,180.0,ok
2024-04-01,Tomato,125,T16_N1P2K0,42.0,60.0,118.0,6.41,17.2,24.3,577.0,57.6,27.1,49.1,14.0,35.0,8.0,495.0,ok
2024-04-01,Tomato,126,T24_N2P1K2,62.0,86.0,165.0,6.43,20.1,25.9,850.0,24.0,27.2,51.8,12.0,19.0,2.0,190.0,ok
2024-04-01,Tomato,128,T26_N2P2K1,41.0,60.0,118.0,6.41,15.1,25.1,606.0,24.9,26.0,50.7,12.0,20.0,19.0,433.0,ok
2024-04-01,Tomato,131,T15_N1P1K2,59.0,86.0,169.0,6.35,20.7,24.3,800.0,78.5,25.2,49.3,2.0,15.0,6.0,280.0,ok
